title,price,shipping,condition,item_url
"HP EliteBook 830 G5 Touch, i7-8550U, 16GB RAM, 256 SSD, Win 11, *B GRADE*",643537.48,508609.12,Pre-Owned,https://www.ebay.com/itm/168643148894?_skw=laptop&itmmeta=01M146PSD6RFWD2ET0E3KEP54Z&hash=item2743ea3c5e:g:XvoAAeSwvDhqkBel&itmprp=enc%3AAQALAAAAwGfYFPkwiKCW4ZNSs2u11xAbt1oPiLNOvN14I%2F9jrMLRd9GY9MHaucDbRevkB3tW124YZOFMCL3mX2n6V5RYkZDtp%2FLZKVGQUZ9P4qwjU8XGNaU8Bkub6hb9bzoFDyIQIvmOoT2Ok9hgMz4Iwz81nc3qAesQPoTuPLRQvQ4zJeF%2BrqSX85KRyn%2BU40gB%2BF1SxrUs1dZPHlP5RqU1e5IJB9gdaiMvhGW1lgLuHnW6eyjSaZvPHDaM9UPLG5%2B7%2BxIF8g%3D%3D%7Ctkp%3ABk9SR5iX24aJaA
"HP ProBook 645 14"" Laptop AMD A10-5750M 2.5GHz CPU 4GB RAM - BOOTS - READ -RR",157811.0,0.0,Parts Only,https://www.ebay.com/itm/326581104647?_skw=laptop&itmmeta=01M146PSD6A1FKGFB4F4S3X5MD&hash=item4c09c03007:g:ZhsAAOSwX1FoJNUt&itmprp=enc%3AAQALAAAA4GfYFPkwiKCW4ZNSs2u11xD63AV1ooDB2WM1OCRRGCs7AR7%2BkRO8wFQ0Y7%2BJ%2F0G9SV32NbiZxXnoKY2CXjpb7EQpZs2wWVGWcJKD3NDvq8jWDBbQMX5X7htr4MeQuuDy%2Fadw23WnmqzyW6Eo4EpAUx9TaVnYc%2FD02QwWcB2mSUbncnFOo4Gg6P3RmbWpsQ3oa7FqpiZGz8S4OjtntXVSkb29qdpIvGt9mm%2FgyS4vL4zxlnn0IiIbFsIl%2Fgfrm3h8te9OKvtQ03cgDV7WkWUZR%2BKhnbugeIvM1I%2F8wY%2F9k4Fe%7Ctkp%3ABFBMmJfbholo
"Dell Precision 3560 15.6"" HD i7-1165G7 16GB 256GB NVMe NvidiaT500",1104645.44,2209038.38,Pre-Owned,https://www.ebay.com/itm/296985980233?_skw=laptop&itmmeta=01M146PSD6C3R9793AXH1RS1QP&hash=item4525be6d49:g:rKUAAOSwoltnwLrV&itmprp=enc%3AAQALAAAA4GfYFPkwiKCW4ZNSs2u11xDq9jMJsCK9RjLnsBiZ2vDpYtNVN3NfBkWr37spGbWnEy%2Bx2Loo4kSwfVfKVOpYlCOtoghnJGinw0rBM0KDVF%2Bs%2Beq2LlB2giu7Ocg6R5mZVrhbivI0pTH5505YVTZz8chbSszNc8HpvdvcI51S8kMFyZxZ6pgZmQ7lhsKLLHd3sjYEXWHl3wUIgIqPV5x5hS5PH%2B7lbBHb0DZ58sdYneHSDQiuaCHJTQWtdynUVF1VmWwDMUe3cHcI9%2Bg7xuxiKNPB1qWZPUXFrS4Y%2FS5tpTK9%7Ctkp%3ABFBMmJfbholo
"Dell Latitude 3500 Laptop Intel Core i5 8265U 1.60GHZ 15.6"" FHD 8GB RAM NO HDD",378714.84,0.0,Pre-Owned,https://www.ebay.com/itm/336731959947?_skw=laptop&epid=1003488034&itmmeta=01M146PSD6XXH7GDHZMMN4X2N4&hash=item4e66c9f28b:g:MbgAAeSwXCJqMcNG&itmprp=enc%3AAQALAAAA4GfYFPkwiKCW4ZNSs2u11xCgQxtrwc94R271F4YY5z0EcIIKTT0Nqhsoc0H4YLJ3lPdteEkKEUXtWalA0UOD5muBROIE%2BoiqgwYLVqGv7bNayP%2F%2BvS9kE8u4TY4%2F9nNZbjrUhbuTJTe3wXiZqe7OAIMulAYhzhERx9nmrR%2F0K0QRvLz%2BB1AA6wcTg5a9pu1MsvfBKBXs32PGEpkZuffYfzCuAvxs0djy%2BXW1AimKI6RsKWHxqJIrsBB5BV8vvsdkDIbCLRYIUDA9CQTtuHxJbIk7CjKpBLo2nxxQKGpuUVlh%7Ctkp%3ABFBMmJfbholo
"Microsoft Surface Laptop Go 12.4"" i5 10th Gen 16GB RAM 256GB SSD Win11, Platinum",772202.07,408174.37,Pre-Owned,https://www.ebay.com/itm/366485601344?_skw=laptop&itmmeta=01M146PSD6PRXJR0HWWBVEQ3R0&hash=item55543e7c40:g:HUoAAeSwPQVqMpXs&itmprp=enc%3AAQALAAAA4GfYFPkwiKCW4ZNSs2u11xANwz8%2FHEhaKYngRA1kCch4UnXGaZQfKRGo4mpdngShQ0%2FRXt2Q8adY3T0AoFO9PTjFDd3GhcnkT9ptx%2BNe1tmkUIo31fOVmeQth1Lz0AUpjhbz3xi%2BN2OhhoDj0oMcDWhI9IM%2BIXVbPAosI74IT1YyC85GT0qjN0LCw78zkcY6%2BqPGIgLFpEc4wd2cI7bLuucEDCTm%2BZ4ls89nB3qlUjQeMff5dUWLtmPbxAJ1LQeQF0rv6pkiSJrAYtf2h8S5y149x9K4GqplY0QRtjwaDoQf%7Ctkp%3ABk9SR5iX24aJaA
"Lenovo ThinkPad L470 Laptop 14"" i3 7100 2.40GHz up to 16GB 1TB SSD Window 10 Pro",381832.24,419500.63,Refurbished,https://www.ebay.com/itm/357626245563?_skw=laptop&itmmeta=01M146PSD65GGJJ55SR1VRY069&hash=item53442f71bb:g:pMwAAOSwG2loLyXD&itmprp=enc%3AAQALAAAA4GfYFPkwiKCW4ZNSs2u11xBwIlDNNaKbiJY4vuuHadP7kPzC0q%2BnbfZVMRLtktpPz3w5zIsTbv8DMck0XfeqY9XSnrGoZD5RiiP0giEBuY0U7UlN5UlgCqPDQyC6Khf82EqYWWFcISqQEX%2FhnlkOwK7keH8WTPE9QMjnJKNR2N8m7%2FaHnJmhinzYscCJE8NfqrZ%2FT4xL0d7S%2FNm18nV3UyTlq%2FdFRO8ZKYR2PYJ8ySdy2zyaFnjPpz0xrPJK3Jy2v02Ip9frLlh6cGaJK5iQ2ZbLYqYOCM%2FFVXP43GMZZtfs%7Ctkp%3ABk9SR5iX24aJaA
HP EliteBook 840 G7 – Intel i5‑10210U (1.6GHz) – 16GB RAM – 256GB SSD – Windows,557732.48,331250.19,Pre-Owned,https://www.ebay.com/itm/237030769515?_skw=laptop&itmmeta=01M146PSD7FCCSR4EQFGQ09S1G&hash=item373022836b:g:KBkAAeSweY5qg0sI&itmprp=enc%3AAQALAAAA4GfYFPkwiKCW4ZNSs2u11xBbZyYpjdsZ%2FFRlpnsoq9VUilgLpLM6ha%2B%2FLZhrLw4N1kV3fCP9QAw0frUnNtPFAfgCTNNwCm%2FKy4jst%2BwXdlxJCo4%2BpZGW9wzbV2GNSfcR4z2vpa0f2NFXvgZN4c12f2I67J0BX7NYHNnFGV4LjMm7bEBWTxyqoGNouv2o%2FXRkA5efFf3YizcPeSjpS8zDIrTfVfOKZ%2B6qHrxen20uP2qFexxjW%2Fd2hhqWa%2BZRCEbsAaxM3ybSY12%2BQWaxT9rpwfgIs989NsEhUTJYkUvpB5Wv%7Ctkp%3ABk9SR5iX24aJaA
"StoneBook Pro P135A Laptop/15.6""FHD IPS/Core i5 13th Gen/16GB/256GB SSD/Mint,",1068272.21,452235.24,Pre-Owned,https://www.ebay.com/itm/168645571143?_skw=laptop&itmmeta=01M146PSD7JZCRSDZHJXW18Q7S&hash=item27440f3247:g:KuIAAeSwxSNpa6Bb&itmprp=enc%3AAQALAAAA4GfYFPkwiKCW4ZNSs2u11xCiyweHTX2LuQW4L%2FagusnFqGFJLC09eVizrYvukwZlfKZdaIW64XsVyd5IxDaufrhoF%2FH3rOoB06XJ%2FutxTODP9CrjSqGu9Km0lSbsg5SwzPsqAa2csKwfkR0BdnR7bb%2FQ6uzk29J9wdH5eYYEDUcFyNfs8fvMSbcttrqSMmHZPndzeuL7PTK0qCdz4mPkK6EX0LX%2BYATeqZMlOqOdoq%2BGDntSYAhNWb%2BRXSfP6Ly8zLothB6m50D99UWdbaSoR0FAVgAhAOb%2BaiEQCc0m91Ue%7Ctkp%3ABk9SR5qX24aJaA
Dell Precision 7770 17.3″ In Laptop 128GB DDR5 NVIDIA RTX A4500 16GB 2TB SSD i9,8035637.96,1175742.97,Not Specified,https://www.ebay.com/itm/298623440643?_skw=laptop&itmmeta=01M146PSG5ZVAB53BX7ZYQ54J4&hash=item4587581703:g:Q9YAAeSwo5FqgvcD&itmprp=enc%3AAQALAAAA8GfYFPkwiKCW4ZNSs2u11xANwrtVg4VMPAhtjhTXkjarnQebPkh6kgNXhj8MzePGYaNIuv7zyb8FkGJ7or7D9OhPLcGsICPcUM4NvuJ515zwWCmwKYX3rwJeIIX2EUa8GQ2KeOFkJwVNVZG%2BLo%2B7BdUh2%2Fl7Mc%2BKSzSkd6tJwDPEXfzuiVhiWMaxsZ7fSklEx6J8OddafRaT6MQY7GAPMlsDAE%2FLNG9ygg%2FiJMBzXQo1NRMu6h6d6seIu%2FSSEFxED15JxVBwu5znoJBn7B%2FPleUGWxMgtVL%2Fkvuvy9gIupLxppgmMo4NpMresW7ea1zcJg%3D%3D%7Ctkp%3ABFBMyJjbholo
"Acer E5-573 15.6"" Full HD Laptop Intel i7 16GB RAM 240GB SSD Genuine Clear Win10",595229.26,51483.0,Not Specified,https://www.ebay.com/itm/318778412593?_skw=laptop&itmmeta=01M146PSG5K2ZJKWWCP7VDPC9V&hash=item4a38ac8e31:g:C84AAeSwMk1qja8Z&itmprp=enc%3AAQALAAAA4GfYFPkwiKCW4ZNSs2u11xAjDgStrCoa7FBzL49Uv0s06U24gOu9SFJbIthEvu9nhBVxaaDZP1aYOR4NaFr1G33HJgfDVuIPYa2z%2FfnOz718Ai2BCPD%2FVLsQSR2215bOjaiZtCN6FFn8PjFKsanuKuxUaPRwMrUNodyXtYqwdTdyy%2FXI92f9lGTea8lCDi5raX1anRxlRzMNkSfcB68E6DmEOgrnh2bSPKfTSM7Sw7VDrFM8CVuYSq6m%2BB3Lzer1HDX3N7he%2B%2BdPViVCxNn3aBdSodHia2nDIPuhNqWEvxHW%7Ctkp%3ABFBMyJjbholo
Microsoft Surface Go 4 Intel Pentium N200 | 8 GB RAM | 128 GB SSD Windows 11 Nr1,897418.13,73191.07,Not Specified,https://www.ebay.com/itm/318790208521?_skw=laptop&epid=28053963620&itmmeta=01M146PSG51GS11R53KVFTPSSH&hash=item4a39608c09:g:Z20AAeSwNnNqFTHG&itmprp=enc%3AAQALAAAA4GfYFPkwiKCW4ZNSs2u11xDJMgOc7KOIYRTkDiU1n%2Fma%2BctEDqTf1jglo7%2B%2FWhHh9455rwUf5Le72AQFmeoyiuc0EGq%2FiHgBN3IVJ%2Ftovt6Vv1JKa8etkmeNFVMfqHEwSHN7upY7rv0bM1mVbepYaWdxuknXAIc191hm2hWK%2BV7pbUCfqikoSAKeG1%2F0yPLa%2FmG0dp4tHaEhHqMKyTgxtrBLalCwSw6FSrcgChcTqICCK2MiDxu6%2BT1mt2uC5WpR5Nz5tiKxPWbWjFIbFcABVvSM%2FUeTDbrov3sHVvUxL422%7Ctkp%3ABFBMyJjbholo
Microsoft Surface Go 3 – Intel Pentium Gold 6500Y 8 GB RAM 120 GB SSD Win 11 Nr1,511234.1,73191.07,Not Specified,https://www.ebay.com/itm/318790150714?_skw=laptop&epid=28053963620&itmmeta=01M146PSG5Y5PZFTBTDHSSATR0&hash=item4a395faa3a:g:sMcAAeSwPdNqkSK0&itmprp=enc%3AAQALAAAA4GfYFPkwiKCW4ZNSs2u11xD0X5jAtIWH0njwISVETyIYWo9LUwi%2F1XKgqgRj2r8wCWX2WiNZ0mjGC6%2Fk167Nq3coFJscUTjd3lLh7jZTznI3l%2B2lJTSpjw4GRxdWV23hKNJi7SNb4HgNqNo8AUOrvLVdvytvUoBjwoATDHCIxPHUjeZXVT1vP5bGHFXA3Kk31CJ5CjnsHdAX%2Fb82lomw2etNbcDqgp5%2FvdM7AOMD0LjboI8vJ3RBCHPbcE7WAGgcZVexYQattnlhg60Q5Oj1M8UIn4ZsmwJwPRhOA%2BT9SEIO%7Ctkp%3ABFBMyJjbholo
Dell Latitude 5410 | Intel Core i7-10810UU | 16GB RAM | 512GB M.2 SSD | Win 11,919301.89,183897.16,Not Specified,https://www.ebay.com/itm/358551951381?_skw=laptop&itmmeta=01M146PSG5EXB2V3X6T8B6N8HK&hash=item537b5c9815:g:JZcAAeSw0UlqBIxS&itmprp=enc%3AAQALAAAA4GfYFPkwiKCW4ZNSs2u11xA2gQ6J6p06UbZrMj3WNpdvYAPOV1OYca4dtP0KZKLXre%2BV%2F9GfjZBlADOGf%2BFT1VB96TFClqRy6HiuhZ09bWG7YkeWf%2Bk7h5prrYFSpsflHTDmqCqxWedezvXBC0n00nA8xmTkrpiVDymuUwoBpnd3vOVPPNMJjDDqnh%2BLO%2BQX7QcNNh47EK5brGWM3wOuUOmEa6TuWPs1pC1NPlTPyQf0fQLEGLpOnrfEei0W1r3VP1E6ExDsqsDtFXDgrZNnRrJcwme0vPZXIPMKkB8u7Pvd%7Ctkp%3ABFBMypjbholo
Lenovo P14s Gen 2 ThinkPad i7 11th Gen Quad Core 24GB RAM 512GB SSD NVIDIA T500,1201227.05,464290.84,Not Specified,https://www.ebay.com/itm/157647650978?_skw=laptop&itmmeta=01M146PSG5A6P17P34V0WTRZJC&hash=item24b48840a2:g:PbgAAeSwgsVpe17x&itmprp=enc%3AAQALAAAA4GfYFPkwiKCW4ZNSs2u11xCYurVQYpH0eTGHBk9URtp3Ozaq6615EbPtQ3VLJ%2F7vbUmoJzG77n%2BL5dQxwkG7stp1xJK9nx5UcM%2FNKOWfc5%2FuQmyjBIZ033MIryOZzkiSU6Bhh8JyRtlKUFnwciArkV7225dNvXKstrfXfQhXkxoTN3y%2BSD62jRg5W%2BwPGWDl9t0McyrCcCw9pqFZn6q9Sgj6nbVXl3QcVQAAY%2FSIEgb9GcBsExMhEVNEutWv9QWzM2e9STGMyIlxOlQegBLn96yfwvvXoLnHKRmH14A%2FIXGD%7Ctkp%3ABFBMypjbholo
FAST CHEAP TOP BRAND INTEL CORE i5 8TH GEN 16GB RAM 480GB SSD WINDOWS 11 LAPTOP,514787.08,394102.35,Not Specified,https://www.ebay.com/itm/317027002155?_skw=laptop&itmmeta=01M146PSG5NPXEHG0T9E8K6Z12&hash=item49d048272b:g:FhgAAOSwzSxoWp7x&itmprp=enc%3AAQALAAAA4GfYFPkwiKCW4ZNSs2u11xCrpDVyn8c6i1r%2F45pTFLlgP00YNb54AO%2FuZlHlyCInWPnC%2FnrNcuQ5t9ssnaaKpsknxiC92UkEP3HyfNU5dugXSrbjH3NaL5bXiPollpWl1d4X1U8EH6CraoWorenMUvQVdlnjW2uJW3jrsfUtpnPK%2B3cczmKZBIjDhjv01AgtRZrS2f8cFhWKxjGl8mGaykYWoEvDLQmG3NpmbwQxNdo4IkKjnylYvjnOJBxYS9C1EcjzZEScTnLZEqGxO%2FhZyt0q0G8TJDibd3qxlPtXtZb3%7Ctkp%3ABFBMypjbholo
Razer Blade 17.3″ QHD 240Hz Gaming Laptop 64GB DDR5 RTX 3080 Ti 16GB 2TB SSD i7,7177587.99,1097832.03,Not Specified,https://www.ebay.com/itm/298623434677?_skw=laptop&itmmeta=01M146PSG5M43K7KPSEZB9054Y&hash=item458757ffb5:g:UmQAAeSwW8NqhJq-&itmprp=enc%3AAQALAAAA8GfYFPkwiKCW4ZNSs2u11xARHdbeKG%2F6Rpu190cy8yPdSJ7m0F9OcaJhQ0GFcBef0EzkVbWUM2Df%2FhZg2stvCnz%2FrJU3gSYWqISeYYxvs6d4cdmA3%2FeGCMPc91eEJHkyFqsRdMr4fhmkf2Ur2pxc4miAVwZvU7X55PhE2ba7e%2F80xEcdo896FhGCZuX62pXktWacYEt8KSC49wqtI4AQYATbBvFoK58vGekTIGO4effYdQ7sUFFpC79dNLKAewp%2FgFCOmE6yp9qVuEVMNshlP1tASLNYGRWfeRtEB9MKFUOpeL%2BKfryaWtgy1bNPXSCpPw%3D%3D%7Ctkp%3ABFBMypjbholo
Panasonic Toughbook CF-20 MK2 i5-7Y57 8GB 256GB LTE GPS Dual Battery Win11 Pro,1068272.21,171567.09,Not Specified,https://www.ebay.com/itm/358483586523?_skw=laptop&itmmeta=01M146PSG5A5GRRSFRBAHA62PZ&hash=item5377496ddb:g:1Q4AAeSwPL5p69zJ&itmprp=enc%3AAQALAAAA4GfYFPkwiKCW4ZNSs2u11xATNjEfcHWqklqSb1yvVPa%2BVC7mWjebUdNmV0Zth8aZoyDgIsaY86BEO6WipwSAFELaaOo0df%2BGi78yLi51kihzZNqeABbW235Duqi%2FsN4Brm%2FwFLFK%2FLkzwf7UAp2llNelE%2FoR5GPRcFlhBhHyb0FZXquMlIXGLyNh%2BE5Y%2F3MmfJBYCSneAvGZM20TSmMcInh1U3Rvw4FG2yAPaxFeX1CTRdz%2BSFadjh53haMILjeFLWPJuQ%2FSO%2FLi1nlflYQwn%2FerS4RH13rXhmZ9hX03o1Yf%7Ctkp%3ABFBMypjbholo
HP EliteBook 840 G6 Laptop i5 8250U 16GB 512GB SSD 14″ Windows 11 Refurbished,1072519.56,0.0,Not Specified,https://www.ebay.com/itm/227034624693?_skw=laptop&itmmeta=01M146PSG5CB97Q7R4ZT7S721B&hash=item34dc5172b5:g:DPMAAeSw8fBqXiPa&itmprp=enc%3AAQALAAAA4GfYFPkwiKCW4ZNSs2u11xDSITgA5rGbkMaakNM51Opn%2BSwqawHO7mVRdqPPUWMK1PxPyXaA2RbvHhmjAbaHCBNvq3Teh6DSZqNO%2BViV%2BHUSwIv9T3YnctNXKKLpYzZemJW1aBdR6b4qT2v%2Bwb4jFLVeujJDxPQh5bTBZd56Mtt6NRTKTalf7a%2FwooM45AHx242%2FDt7pe64K91Wu%2Fprkv0lh4oH3CuJrzP%2BrKbuO2EJ5fEGh%2BurOGCOD8GZiJyC9YOWr9iMYrWEckMuqGCjw7Vd8rgAay%2FHvqHBn0Z33MOyV%7Ctkp%3ABFBMypjbholo
PANASONIC TOUGHBOOK CF-31 RUGGED MILITARY i5 8GB 500GB MK5 WIN 11 TOUCH 4G,1282784.7,171567.09,Not Specified,https://www.ebay.com/itm/820019599696?_skw=laptop&itmmeta=01M146PSG5CCNF4X7KE8ZC1CVV&hash=itembeecfa1950:g:z2gAAeSw3w1qEhLm&itmprp=enc%3AAQALAAAA4GfYFPkwiKCW4ZNSs2u11xCGgW6w7d0HBzkXEsWB0GKkGZs8clCySHcwNGweJMTc7yqqPbDM43RBzp4kNKnW7pISFN%2FzaJWefjDC8K2tckjelO8qmf%2FSTY%2FlIswuxX5jP%2BLffAEVnz5PfKRhEX9P9KqwutNVwp54nD2p2m%2BQDe%2FJ7Ev2cdov%2BKX1hYqyt9%2FW6WvrQ6nMeQa8Zn9LuHlMVHy4n%2FcL%2FMC3k9TGtjK1E50Q9YW5EQUjr54L6x13sg1T%2BbglxqLRXHyHvLPbq0CAovWT9--S9GJjB79pVBopPddM%7Ctkp%3ABFBMypjbholo
"Acer Travelmate Spin Core i5 1135G7 2.4GHz 8GB 256GB 14.1"" Touchscreen 2in1 7361",621871.72,403798.32,Not Specified,https://www.ebay.com/itm/366600788117?_skw=laptop&itmmeta=01M146PSG5DCXMGN7JDJP39VRR&hash=item555b1c1895:g:CqMAAeSwXRhqfFHh&itmprp=enc%3AAQALAAAA4GfYFPkwiKCW4ZNSs2u11xAJCu9z3lQtMG%2BA6hubsI%2F34Y%2FenBr8I9uvS4FbXgMKlZsXdtiiaX5X3mImdBztDpXNvCnPF7cLOMprLo35te9OTjAC5%2BerqBGLQxIRvYU2JiUeDizR2SUVNgRLWsyrBiHCgJA4ZdIloUmeu6%2B9JIg5ThkwSykX6iq6dSRNEzzR%2BATy6KjwPG%2BJB7teZxIEfHO581%2BXZbebmPKifPE9CRqIPUsuXxY0WFrG1ZLDcXvmrL3qr3S%2F1blZNylL4lGDDrJZls4k3mC%2FPuYyFxfUyt00%7Ctkp%3ABFBMypjbholo
WILL TAKE £399 DELL Gaming Laptop i7 5.0GHz 32GB RAM 256GB SSD Nvidia 4GB Used,2355347.17,590252.57,Pre-Owned,https://www.ebay.com/itm/147532789034?_skw=laptop&itmmeta=01M146PSD7DT6A9CHFYDFSV5R1&hash=item2259a3b52a:g:ImAAAeSwEUZpuvMH&itmprp=enc%3AAQALAAAA4GfYFPkwiKCW4ZNSs2u11xDFUY%2Ba9e1PeUEA9Tk0oLVeH0mydecPQ9c5Hl%2B9uVcj3DJKH7ClZfekXC%2Bvd34ztzCbGt5lVaozCtgqLXkd9idg7nVRtV4dfkhtL5IYXaptdEAmzB6EHQKmJKQDR9jOF2uQXFoaTRKDL4GZF11733E4RaWAmCVDuahU7Z9KfLXcEhcdImOV4EQltDpZY7ufjuU11iNiyaslZ7rTNkYR3XVsFsi%2FjBqEuQ4T7HMSy55C09Am%2Bm42alydAsAcOAzNIE9kq%2BUZb9yprEukk9ejGMtm%7Ctkp%3ABk9SR5qX24aJaA
Panasonic Toughbook CF-54 MK3 i5-7300U 16GB RAM 1TB SSD-Touch-Cam-4G-Win 11 pro,1822406.67,113901.84,Pre-Owned,https://www.ebay.com/itm/376330368549?_skw=laptop&itmmeta=01M146PSD7TWSF7F3KVWSPP0Z0&hash=item579f09b625:g:uzUAAOSwBthoSbi5&itmprp=enc%3AAQALAAAAwGfYFPkwiKCW4ZNSs2u11xCpXllAABMDseJXDGHBfAy97%2B%2BrAXnRbFyF8IedcNJWHX2X6p7MiZB0RhsepQryMmCsCv4bca103PKgHWizdbXjeubhY1tgFp4VpnSOJVe9H9lpVPuQOv4%2B0VZn3pCVX6nKD93nTVRhQ4aJSXjJvKhZeqyesEII54%2Fju%2FYdZxVNESvD1yTnvFJSp4485CwZ4P9OX8GDbND55kb%2BVe9Fp2Bavz2465Rk4SE%2FpW1EjATKbg%3D%3D%7Ctkp%3ABk9SR5qX24aJaA
Dell Inspiron 3583 15.6” Laptop Intel i3-8145U 8GB RAM 512GB NVMe SSD Win 10,504963.64,120883.23,Pre-Owned,https://www.ebay.com/itm/158004934165?_skw=laptop&itmmeta=01M146PSD7T9HWSHSA4M0M83TK&hash=item24c9d3f615:g:YGgAAeSwag5qMUlU&itmprp=enc%3AAQALAAAAwGfYFPkwiKCW4ZNSs2u11xAT5PyDLMv6RpQs4TitHUfNqBAptgr%2Bg%2BeaMjxVQ39dkWG4DejSNq9%2BM90W9%2B8mQX5UXcfmpWMBI%2B1fWX5dO%2FQ1JhirM%2FO%2B0GfaLdmVNBNZf6tXLgrZ67pTxWCnDRfVSO3YFZND7V44xGImfwvbfK7tABn4oc6y%2BHOAjbSd8T7s5Rl71gQ9MNvrJpvsGUmLYzMoMOnslKcgSxlmaKK8Ys6hXiLXufD1iXk19NsL6M5s4Q%3D%3D%7Ctkp%3ABk9SR5qX24aJaA
Dell Precision 3591 | Ultra 9 NVIDIA RTX ADA 32GB 1TB | QWERTY | Warranty & Invoice,3733112.31,220676.59,Pre-Owned,https://www.ebay.com/itm/168645716133?_skw=laptop&itmmeta=01M146PSD7ES5PAFBHB0BH5103&hash=item27441168a5:g:05AAAeSw0-1qO8QR&itmprp=enc%3AAQALAAAA4GfYFPkwiKCW4ZNSs2u11xD0juBt29ogWzrx7Ro5Ps8JVS3%2BlLAhVInshswk5gj%2Bw8yvHrUrKAme7q1IpnBKj6fUrIN92c4RH29JbyHndNJ8MANvWI3S%2B0wQ7kvbwgLcsVh57OWAFgqJBMxdyA%2BRs8eQVJsVHL9ML6vibXOohS58uL1twVH3SAgfvHGUAK2cTUIbWA0Cmy%2BfoYllfkMoeyTnFE2O9InZmqTx3CUP1gqRbUkOpLW7GAycjodQnGnNwC91EzdfX96hw99wmb7UDqUasCh5MmHu5egBJ9fek903%7Ctkp%3ABk9SR5qX24aJaA
"PCSpecialist Lafite Pro V 14M, 14′′, 16GB/512GB, AMD Ryzen 7 8845HS, AMD Radeon",1838934.8,179299.73,New (Other),https://www.ebay.com/itm/137646196059?_skw=laptop&itmmeta=01M146PSD7F2E9FW3HG2N8XNAB&hash=item200c5a455b:g:FQ4AAeSw9XJqkUEf&itmprp=enc%3AAQALAAAA4GfYFPkwiKCW4ZNSs2u11xCXspYoSE1Dd3qcUp%2B6Xuyv1cZRnDdysHHPhA63tlalTVSvYCfSq86vJPCAQCCBj6MXCMXXnXSSjLmpUS0mbcChhOnmSSyesE0zvLq%2BNq4w1raivBw2DTCUimzeXUQxRxAtWWvYGlO3MYKzTwFUo0sDYlT5hcFyoMkxnRIbD3IRSJJFTZ5W4fUmnd6q3MhpWYESAds5k2B0P4Ad2YI6DMaks70BRGsb5Ac%2FCj9q4mXIWC0bK1%2BRY9LtgGMYc1rYwBgVq9jP7s3jhhMTjlzr9obC%7Ctkp%3ABk9SR5qX24aJaA
Getac S410 G3  i5 6300U 6th Gen CPU 8GB RAM 1TB SSD  Win11 Pro Rugged Laptop 4G,1544736.13,147117.73,Pre-Owned,https://www.ebay.com/itm/167858126265?_skw=laptop&itmmeta=01M146PSD7TTKNFXMTSD317KFC&hash=item27151fbdb9:g:HX0AAeSwCl9oxBle&itmprp=enc%3AAQALAAAAwGfYFPkwiKCW4ZNSs2u11xBfZn4jbiBHgmIkrugT1iMcWX7blDKrSjejhDDPFiqIsIz0NBNNTZrLWVOeeXgdthTmVRs3Swmq%2FP3vB0FUZmuWNI7DBE7GWMxy%2FjBEhzLPVMe9ZR%2FIVRSy8bhr%2FJMZdsizUPc8ojOFJtCjl%2FyOLZ6OwnXh4CF5uIf7ICSD9f3DGfmoycers7CFCitJvKd1JwaedUaQDRtfe2jPpUJjqWbR2uMP8AqPrz8nwyLqXMa69Q%3D%3D%7Ctkp%3ABk9SR5qX24aJaA
"HP EliteBook 840 G8 14""in Core i5-1145G7 11th Gen 16GB RAM 512GB SSD NVMe Win 11",1351428.7,477933.83,Pre-Owned,https://www.ebay.com/itm/188521098542?_skw=laptop&itmmeta=01M146PSD7PS09FF6H0TYVKK4E&hash=item2be4bbad2e:g:RfoAAeSwWz1p7KgG&itmprp=enc%3AAQALAAAAwGfYFPkwiKCW4ZNSs2u11xBlGqJi%2Fd3lsRBB2%2BF%2B6%2BXcGu5ULZ4XzJPFYiehviMVrHnI4xgXT8L%2BOs5XvZnaDWZh1Jkl5oMqTIJ7exbSvtOxW77RYJspn3L89N%2BPGhbAL62dJcjN9L1RsncYJJck7CHlnTld2OLOvxF4T2LCDGo9jZ4fgdT92ePKTuzd0%2BmBXtPQzUVSbTPegMjEKUeGnVKQEqHeaG9rxxHx3FrrZUYR65q9nhcZAU9HrjNt%2Bix%2Bxw%3D%3D%7Ctkp%3ABk9SR5qX24aJaA
"ASUS Vivobook 16X K3605ZF Laptop i5-12450H 16GB RAM 512GB SSD 16"" RTX 2050 Win11",2359594.51,590638.7,Refurbished,https://www.ebay.com/itm/188374176750?_skw=laptop&epid=20063608944&itmmeta=01M146PSD72QF32MYGDCDJ6H8W&hash=item2bdbf9d3ee:g:8hcAAeSwhkpqAtIO&itmprp=enc%3AAQALAAAAwGfYFPkwiKCW4ZNSs2u11xB%2F1La6DhhnQVQnY0Ou5unmu4D6viGQfVTD8NMUy%2Bjupuwk8%2B2xSosaRkje0N9E9Oy5bhVIJ3jqr%2BK3aZUANo2sY6ewylIEFa0wtSEXWRRY%2BtVQ4C%2BgxWGFFJ9pnNDdldJQPyq1DWw2iuzL2O9Mr%2FoPhZESxhRErUKc%2FGnGOU%2BprT%2FBP8KQBp60CDQ8aIvneGAWCDY%2BNSksQgVSjdlX17QoiTEIklp47SVH9CRX0c2z7Q%3D%3D%7Ctkp%3ABk9SR5qX24aJaA
